Address,Category 0,Category 1,Category 2,Category 3,City,Distance,Name,Out of Business,Price,Rating,Review Count,State
910 S Alamo St,Mexican,Tex-Mex,Bars,,San Antonio,9110.688376666403,Rosario's Mexican Cafe Y Cantina,False,$$,4.0,2449,TX
306 Pearl Pkwy,Cocktail Bars,American (New),,,San Antonio,6703.12525336061,Cured,False,$$,4.5,903,TX
207 N Presa St,Wine Bars,American (New),Burgers,,San Antonio,8231.78293115204,Zinc Bistro & Wine Bar,False,$$,4.0,1367,TX
204 E Houston St,Mediterranean,Modern European,Wine Bars,,San Antonio,7902.002980317174,Bella On Houston,False,$$$,4.5,737,TX
214 W Crockett St,Jazz & Blues,Lounges,Cocktail Bars,,San Antonio,8104.260088084426,SoHo Wine & Martini Bar,False,$$,4.5,465,TX
219 E Houston St,Steakhouses,Seafood,Cocktail Bars,,San Antonio,7884.937590920142,Bohanan's Prime Steak and Seafood,False,$$$$,4.0,697,TX
136 E Grayson St,Breweries,American (New),Bars,,San Antonio,6631.310328751167,Southerleigh Fine Food and Brewery,False,$$,4.0,924,TX
9818 I-10 W,Pizza,American (Traditional),Bars,,San Antonio,6307.384930460427,Embers Wood Fire Grill & Bar,False,$$,4.5,563,TX
711 S Saint Mary's St,Ice Cream & Frozen Yogurt,Dive Bars,,,San Antonio,8898.611020672251,Boozy's Creamery & Craft,False,$$,4.5,253,TX
5011 Broadway St,American (New),Breakfast & Brunch,Bars,,San Antonio,5501.003111445088,Cappy's Restaurant,False,$$,4.5,390,TX
4834 Whirlwind Dr,Breweries,Tours,Bars,,San Antonio,12017.458430294077,Ranger Creek Brewing & Distilling,False,$,4.5,236,TX
11255 Huebner Rd,Bars,American (Traditional),,,San Antonio,8520.762733417794,Flying Saucer Draught Emporium,False,$$,4.0,545,TX
146 E Houston St,Mexican,Bars,,,San Antonio,7885.6131684019165,Acenar Mexican Restaurant,False,$$,3.5,1067,TX
1015 Navarro St,Lounges,Latin American,,,San Antonio,7465.183457013185,Ocho,False,$$,4.0,768,TX
203 E Jones Ave,Coffee & Tea,Breakfast & Brunch,Wine Bars,,San Antonio,7285.493824491583,Rosella Coffee,False,$,4.0,377,TX
124 N Main Ave,Pan Asian,Seafood,Beer Bar,,San Antonio,7878.521628385003,Pinch Boil House and Bia Bar,False,$$,4.5,178,TX
726 E Mistletoe,American (Traditional),Beer Bar,,,San Antonio,5402.27878035177,Cullum's Attagirl,False,$,4.5,276,TX
1420 S Alamo,Lounges,Cocktail Bars,,,San Antonio,9678.877725535156,1919,False,$$,4.5,306,TX
516 Brooklyn Ave,Bars,,,,San Antonio,7414.7635691586665,Brooklynite,False,$$,4.0,274,TX
340 E Basse Rd,Wine Bars,American (New),Breakfast & Brunch,,San Antonio,3477.473761457342,MAX's Wine Dive,False,$$,3.5,644,TX
628 Jackson St,Cocktail Bars,Tex-Mex,Mexican,,San Antonio,6285.820450441356,Sanchos,False,$,4.0,299,TX
11826 Wurzbach Rd,Sandwiches,Wine Bars,,,San Antonio,6696.7935752136855,Pam's Patio Kitchen,False,$$,4.0,294,TX
303 E Grayson St,American (New),Beer Bar,Wine Bars,,San Antonio,6611.926629847822,Down on Grayson,False,$$,4.0,550,TX
152 E Pecan St,Ramen,Noodles,Cocktail Bars,,San Antonio,7664.352274981563,Kimura,False,$$,3.5,636,TX
2720 McCullough Ave,Pizza,Cocktail Bars,,,San Antonio,4833.610546734799,Barbaro,False,$$,4.0,427,TX
2026 Austin Hwy,Caribbean,Bars,American (New),,San Antonio,9520.183191400758,Jamaica Jamaica Cuisine,False,$$,4.0,304,TX
312 Pearl Pkwy.,American (New),Breakfast & Brunch,Wine Bars,,San Antonio,6611.085568733785,Boiler House Texas Grill & Wine Garden,False,$$,3.5,649,TX
4553 N Loop 1604 W,Chicken Wings,Sports Bars,American (New),,San Antonio,12619.641031093282,Anchor Bar,False,$$,4.5,300,TX
943 S Alamo St,Bars,American (Traditional),,,San Antonio,9182.912645251996,The Friendly Spot Ice House,False,$,4.0,459,TX
106 Pershing Ave,Bars,Southern,Barbeque,,San Antonio,5983.776278821328,The Pigpen,False,$$,4.5,189,TX
849 E Commerce St,American (New),Bars,Vegetarian,,San Antonio,8406.487040615479,Yard House,False,$$,4.0,448,TX
3011 N St Mary's,Coffee & Tea,Wine Bars,Breakfast & Brunch,,San Antonio,5435.230992375528,Candlelight Coffeehouse,False,$$,4.0,409,TX
302 Pearl Pkwy,Wine Bars,,,,San Antonio,6742.1267445077765,High Street Wine Company,False,$$,4.5,101,TX
516 E Grayson St,Cocktail Bars,,,,San Antonio,6885.061725446778,The Modernist,False,$$,5.0,78,TX
1401 S Flores St,Mexican,Cocktail Bars,Tapas Bars,,San Antonio,9463.49924934547,The Fruteria Botanero By Chef Johnny Hernandez,False,$$,4.0,300,TX
4035 N Loop 1604 W,Pubs,Pizza,Breweries,,San Antonio,12781.864462916385,Freetail Brewing Co,False,$$,4.0,419,TX
1414 S Alamo St,Coffee & Tea,Breakfast & Brunch,Lounges,,San Antonio,9579.76792590845,Halcyon,False,$$,3.5,568,TX
1012 S Presa St,French,American (New),Wine Bars,,San Antonio,9724.988886321617,Bite,False,$$,4.0,197,TX
200 River Walk,Mexican,Bars,American (Traditional),,San Antonio,8036.809899683128,Iron Cactus,False,$$,3.5,965,TX
111 W Crockett,Mexican,Bars,Music Venues,,San Antonio,8080.318293627045,Barriba Cantina,False,$$,3.5,601,TX
1004 S Alamo St,Bars,Barbeque,,,San Antonio,9241.726534719215,B&D Ice House,False,$$,4.0,253,TX
119 El Mio St,Dive Bars,Music Venues,,,San Antonio,1407.3018879722902,The Bang Bang Bar,False,$,4.5,101,TX
255 E Basse Rd,Steakhouses,Wine Bars,Seafood,,San Antonio,3354.2350586591015,Fleming's Prime Steakhouse & Wine Bar,False,$$$,4.0,238,TX
312 Pearl Pkwy,Southern,Jazz & Blues,Bars,,San Antonio,6684.56566206821,Jazz TX,False,$$,4.5,144,TX
111 W Crockett St,Italian,Bars,,,San Antonio,8075.167733360221,Paesanos Riverwalk,False,$$,3.5,715,TX
9502 Interstate 10 W,Seafood,Sports Bars,,,San Antonio,5826.987598876592,210 Ceviche,False,$$,4.0,276,TX
15900 La Cantera Pkwy,Bars,American (New),Vegetarian,,San Antonio,14371.198829217921,Yard House,False,$$,3.5,449,TX
2417 S Grand St,Burgers,American (Traditional),Beer Bar,,Amarillo,1792.3582222108378,Coyote Bluff Cafe,False,$,4.5,350,TX
627 S Polk St,American (New),Wine Bars,,,Amarillo,3565.115809873494,Crush,False,$$,4.0,142,TX
2061 Paramount Blvd,Asian Fusion,Bars,American (New),,Amarillo,6951.173788588873,Pacific Rim,False,$$,4.0,46,TX
2401 I 40   W,Cajun/Creole,Bars,Seafood,,Amarillo,6079.738516166296,The Lost Cajun,False,$$,4.0,51,TX
1301 SW 6th Ave,American (Traditional),Sports Bars,,,Amarillo,4932.865914330916,IDK Sports Bar and Grill,False,$$,3.5,78,TX
703 S Polk St,Bars,,,,Amarillo,3571.451976801913,Butler's Martini Bar,False,$$,4.5,21,TX
701 S Georgia St,Bars,,,,Amarillo,6210.721048479999,R & R Bar,False,$,4.0,22,TX
2903 West 6th St,Bars,Barbeque,,,Amarillo,6495.927672093256,Smokey Joes Bar and Grill,False,$$,4.0,27,TX
1500 W 10th Ave,Dive Bars,,,,Amarillo,5179.34375037401,Rumors,False,$,4.0,14,TX
2600 Paramount Blvd,American (Traditional),Sports Bars,,,Amarillo,7311.001430009017,Hummer's Sports Cafe,False,$$,3.5,24,TX
711 Sw 10th Ave,Bars,Burgers,,,Amarillo,4400.6684007306985,Zombiez Bar and Grill,False,$,3.5,17,TX
1219 SW 10th Ave,Dive Bars,,,,Amarillo,5001.184662238176,House Bar,False,$,4.5,7,TX
2800 Civic Cir,Bars,American (Traditional),,,Amarillo,6526.646829262111,Copper Fire Grill,False,$$,4.0,14,TX
7145 Bell St,German,Bars,Music Venues,,Amarillo,12317.055563985876,Gerb's Wurst Bar,False,$,4.0,10,TX
2413 Hobbs Rd,Hookah Bars,Coffee & Tea,Juice Bars & Smoothies,,Amarillo,7826.707976763376,Ahvaz Hookah Lounge,False,$,4.5,7,TX
2511 S Georgia St,Wine Bars,,,,Amarillo,6444.668712656488,Uncork'd Bar & Grill,False,$$,4.0,18,TX
9511 I-40 East,Chicken Wings,American (Traditional),Sports Bars,,Amarillo,6678.108153555112,Buffalo Wild Wings,False,$$,2.0,59,TX
3101 SW 6th Ave,Lounges,,,,Amarillo,6718.9614256166515,Broken Spoke Lounge,False,$$,4.5,5,TX
6800 E Interstate 40,Bars,,,,Amarillo,3417.4523037924027,Buckles Lounge,False,$,4.0,10,TX
3810 I-40 W,Bars,American (Traditional),Tex-Mex,,Amarillo,7548.681160652076,Chili's,False,$$,2.5,28,TX
2511 Paramount Blvd,Sports Bars,,,,Amarillo,7049.328807140534,Mulligans Sports Pub,False,$,3.0,19,TX
4100 Bushland Blvd,Bars,,,,Amarillo,7820.402176063784,Skooterz,False,$$,4.5,3,TX
212 W 6th Ave,Gay Bars,,,,Amarillo,3761.1425757584757,212,False,$$,3.5,7,TX
709 S Polk St,Pubs,,,,Amarillo,3555.7979861478852,Bodega's,False,$$,3.5,7,TX
2514 Paramount,Hookah Bars,,,,Amarillo,7121.563956597126,Hookah Star,False,$,3.5,5,TX
2511 SW 6th Ave,Pubs,Music Venues,Dive Bars,,Amarillo,6202.9937021083915,Leftwoods,False,$,3.0,5,TX
3101 W 26th Ave,Bars,Dance Clubs,,,Amarillo,7074.514932453843,Duke Tracy's,False,$$,2.5,9,TX
521 SE 10th Ave,Bars,,,,Amarillo,3072.796900062453,Kicked Back Ultra Lounge and Shot Bar,False,$$,4.0,2,TX
3605 Olsen Blvd,Dive Bars,American (New),,,Amarillo,7672.136204250395,Coconutz,False,$,3.0,5,TX
12800 S US Hwy 287,Bars,,,,Amarillo,9976.756001779831,Cecils Last Chance Bar,False,$,4.0,1,TX
10801 Airport Blvd,American (Traditional),Bars,,,Amarillo,8539.749308609515,Radar Bar,False,$$,2.0,5,TX
3601 Olsen Blvd,Bars,Dance Clubs,,,Amarillo,7666.59846211931,Guitars and Cadillacs,False,$$,2.0,7,TX
3514 SW 6th Ave,American (Traditional),Beer Bar,,,Amarillo,7213.24834363866,The Handle Bar and Grill,False,$$,3.0,1,TX
4901 S Western St,Lounges,,,,Amarillo,9395.26123425462,Old Santa Fe Lounge,False,$$,2.0,2,TX
603 Main St,Coffee & Tea,Pubs,Cafes,,Vancouver,4330.350834136322,Brewed Cafe & Pub,False,$,4.5,311,WA
4909 NE Hazel Dell Ave,American (New),Cocktail Bars,Barbeque,,Vancouver,4314.934273104357,Frontier Public House,False,$$,4.0,372,WA
1220 Main St,American (New),Bars,,,Vancouver,4225.990932480095,Amaro's Table,False,$$,4.5,185,WA
1905 Main St,Delis,Wine Bars,Italian,,Vancouver,4112.960019931366,La Bottega,False,$$,4.5,300,WA
1300 Washington St,Beer Bar,Desserts,Italian,,Vancouver,4317.640476829436,Tap Union Freehouse,False,$$,5.0,102,WA
1919 SE Columbia River Dr,Bars,Pizza,American (New),,Vancouver,3661.3568629630827,Beaches Restaurant & Bar,False,$$,3.5,601,WA
800 Main St,Sports Bars,American (Traditional),,,Vancouver,4316.32995906289,Main Event Sports Grill,False,$$,4.0,315,WA
801 Washington St,Asian Fusion,Bars,Caterers,,Vancouver,4360.845158981865,Tommy O's Pacific Rim Bistro,False,$$,4.0,366,WA
2520 Columbia House Blvd,American (Traditional),Desserts,Cocktail Bars,,Vancouver,2891.8929261355293,Lapellah Restaurant & Bar,False,$$,3.5,443,WA
2420 Columbia House Blvd,Pizza,Bars,American (Traditional),,Vancouver,2969.9292132398105,The Rock Wood Fired Pizza,False,$$,3.5,424,WA
809 Washington St,American (Traditional),Lounges,,,Vancouver,4346.2126945678265,Low Bar,False,$$,4.0,289,WA
100 Columbia St,Venues & Event Spaces,Seafood,Cocktail Bars,,Vancouver,4760.798164491244,Warehouse 23,False,$$,4.0,322,WA
121 SW 3rd Ave,Breakfast & Brunch,American (Traditional),Bars,,Portland,13566.41508501082,Mother’s Bistro & Bar,False,$$,4.5,3937,OR
8052 E Mill Plain Blvd,American (New),Sports Bars,,,Vancouver,2626.7408425798917,Ben's Bottle Shop,False,$$,4.5,130,WA
7805 NE Greenwood Dr,American (New),Seafood,Cocktail Bars,,Vancouver,2699.7835356690694,Hudson's Bar And Grill,False,$$,3.5,306,WA
2905 St Johns Blvd,Breweries,Pubs,,,Vancouver,2230.971946037431,Victor 23 Craft Brewery,False,$,4.5,73,WA
819 Main St,Sports Bars,American (New),,,Vancouver,4259.913237976387,Pacific House,False,$$,4.0,192,WA
501 Columbia St,Barbeque,Bars,Sandwiches,,Vancouver,4512.52264533284,The Smokin' Oak Pit and Drinkery,False,$$,4.0,276,WA
115 W 7th St,Bars,American (Traditional),,,Vancouver,4400.127430090084,The Grocery Cocktail & Social,False,$$,4.0,160,WA
209 W McLoughlin Blvd,Pubs,American (Traditional),,,Vancouver,4268.101728443177,Shanahan's Pub & Grill,False,$$,4.0,164,WA
612 N Devine Rd,American (Traditional),Pubs,Breakfast & Brunch,,Vancouver,1519.2106017534338,DuckTales Kitchen,False,$$,4.0,135,WA
5736 NE 33rd Ave.,Hotels,Cinema,Pubs,,Portland,8207.628484970617,McMenamins Kennedy School,False,$$,4.0,1291,OR
2520 Columbia House Blvd,Thai,Wine Bars,Cocktail Bars,,Vancouver,2910.4768794536935,Ginger Pop,False,$$,3.5,254,WA
12514 NW 36th Ave,American (Traditional),Cocktail Bars,,,Vancouver,10816.109968378847,Farrars Bistro,False,$$,4.0,169,WA
1801 SE Columbia River Dr.,American (Traditional),Pubs,Breweries,,Vancouver,3691.764768518122,McMenamins on the Columbia,False,$$,3.5,354,WA
1705 SE 164th Ave,Pubs,German,,,Vancouver,9524.770973718163,Gustav's Pub & Grill,False,$$,3.5,262,WA
1004 Washington St,Bars,Mexican,,,Vancouver,4355.395004466869,Jorge's Tequila Factory,False,$$,3.5,259,WA
2110 Main St,Pubs,Beer Bar,Cocktail Bars,,Vancouver,4141.009612034399,The Thirsty Sasquatch,False,$$,4.5,75,WA
1011 NE Alberta St,Vegan,Lounges,,,Portland,9190.136907869142,The Bye and Bye,False,$,4.0,791,OR
8115 SE Stark St,American (New),Lounges,,,Portland,13518.436255634451,The Observatory,False,$$,4.5,1669,OR
111 E Columbia River Way,Mexican,Bars,Tex-Mex,,Vancouver,4519.64599673367,Who Song and Larry's,False,$$,3.5,367,WA
609 Se Ankeny St,Thai,Chicken Shop,Cocktail Bars,,Portland,13234.153332437765,Nong's Khao Man Gai,False,$$,4.5,1438,OR
1000 Main St,Pizza,Italian,Bars,,Vancouver,4284.6904930681285,Vinnie's Pizza 2,False,$$,4.0,149,WA
777 Waterfront Way,American (Traditional),Bars,Seafood,,Vancouver,5079.97112684988,Wild Fin American Grill,False,$$,4.0,163,WA
113 SW Naito Pkwy,Argentine,Tapas Bars,Cocktail Bars,,Portland,13594.618079275642,Lechon,False,$$,4.5,1020,OR
108 W Evergreen Blvd,Breweries,Beer Gardens,Beer Bar,,Vancouver,4307.442018723336,The Old Ivy Brewery & Taproom,False,$$,4.0,129,WA
11504 SE Mill Plain Blvd,Pubs,American (New),Beer Bar,,Vancouver,5304.413438192639,Final Draft Taphouse,False,$$,4.5,40,WA
1825 SE 164th Ave,Thai,Bars,Salad,,Vancouver,9687.541555184202,Wild Tiger,False,$$,4.0,155,WA
205 E 39th St,Coffee & Tea,Wine Bars,Breakfast & Brunch,,Vancouver,4135.450879909832,Latte Da Coffee House and Wine Bar,False,$$,4.0,114,WA
2225 NE Martin Luther King Jr Blvd,Steakhouses,Wine Bars,,,Portland,11456.433397035808,Ox,False,$$$,4.0,899,OR
1013 Main St,Wine Bars,French,,,Vancouver,4228.133559138316,Niche Wine Bar,False,$$,4.5,60,WA
2315 Main St,Breweries,Beer Bar,,,Vancouver,4112.076382032897,Trap Door Brewing,False,$$,4.0,72,WA
4216 NE Minnehaha St,Breweries,Beer Bar,Pizza,,Vancouver,3550.7284214450283,Ghost Runners Brewery,False,$,4.5,41,WA
7115 NE Hazel Dell Ave,Burgers,Sports Bars,American (Traditional),,Vancouver,5574.569356145259,Billy Blues Bar and Grill,False,$$,4.0,156,WA
109 W 15th St,American (Traditional),Pubs,,,Vancouver,4193.722374409994,Brickhouse Bar and Grill,False,$$,3.0,285,WA
15704 SE Mill Plain Blvd,Mexican,Bars,,,Vancouver,8725.749148957906,Cactus Ya Ya,False,$$,3.5,210,WA
11202 NE Fourth Plain Blvd,Beer Bar,American (Traditional),Tacos,,Vancouver,5692.364572215163,Northwest Liquid Gold Taproom & Bottle Shop,False,$$,4.5,39,WA
750 N Fremont St,Cafes,Bars,Laundromat,,Portland,10939.83994536335,Spin Laundry Lounge,False,$$,4.5,304,OR
3200 SE 164th Ave,Comfort Food,American (New),Sports Bars,American (Traditional),Vancouver,9875.425489749006,Main Event Sports Grill,False,$$,3.5,170,WA
115 NW 5th Ave,Bars,Arcades,,,Portland,13417.10090223754,Ground Kontrol Classic Arcade,False,$,4.0,1246,OR
1501 W Swann Ave,Bars,American (New),Desserts,,Tampa,6879.656173560736,On Swann,False,$$,4.5,731,FL
5229 N Florida Ave,Ramen,Cocktail Bars,,,Tampa,2217.4465181398027,Ichicoro Ramen,False,$$,4.0,1118,FL
4110 W Boy Scout Blvd,American (Traditional),Wine Bars,Gluten-Free,,Tampa,4841.826386354287,Cooper's Hawk Winery & Restaurant - Tampa,False,$$,4.0,900,FL
915 S Howard Ave,Mexican,Breakfast & Brunch,Bars,,Tampa,7171.750610157087,Green Lemon,False,$$,4.0,856,FL
205 Westshore Plz,Bars,Mexican,,,Tampa,7372.5837363690935,Besito Mexican Restaurant,False,$$,4.5,782,FL
4400 W Boy Scout Blvd,Seafood,Lounges,Steakhouses,,Tampa,5654.827611333025,Eddie V's Prime Seafood and Steaks,False,$$$,4.5,542,FL
14929 Bruce B Downs Blvd,German,American (Traditional),Pubs,,Tampa,11554.772249898137,Mr. Dunderbak's,False,$$,4.5,629,FL
901 W Platt St,American (New),Bars,Breakfast & Brunch,,Tampa,6470.383182375413,Boca,False,$$,4.0,842,FL
912 W Kennedy Blvd,American (New),Beer Bar,Wine Bars,,Tampa,6210.92539824512,Edison: Food+Drink Lab,False,$$$,4.0,666,FL
4205 S MacDill Ave,Cajun/Creole,Cocktail Bars,Southern,,Tampa,10700.499847346578,Roux,False,$$,4.0,869,FL
2601 E 2nd Ave,Bars,Breweries,,,Tampa,6908.749451269065,Coppertail Brewing Co,False,$$,4.5,319,FL
204 N Westshore Blvd,Seafood,Wine Bars,American (New),,Tampa,7260.289979000508,Seasons 52,False,$$,4.0,594,FL
2109 Bayshore Blvd,American (New),Speakeasies,Cocktail Bars,,Tampa,8068.869938901388,Ciro's,False,$$$,4.0,595,FL
1327 E 7th Ave,Bars,American (New),Breakfast & Brunch,,Tampa,5653.207268040883,The Bricks,False,$$,4.0,490,FL
2900 Bayport Dr,Seafood,American (Traditional),Cocktail Bars,,Tampa,7842.455943531305,Oystercatchers,False,$$$,4.0,519,FL
142 S Meridian Ave,Salad,Pizza,Beer Bar,,Tampa,6773.897019777376,Fabrica Pizza,False,$$,4.5,244,FL
4322 W Boy Scout Blvd,Steakhouses,Wine Bars,Seafood,,Tampa,5331.463114519734,Fleming's Prime Steakhouse & Wine Bar- Tampa,False,$$$,4.0,366,FL
3045 N Rocky Pt Dr E,Seafood,Bars,Latin American,,Tampa,8629.455128182863,Bahama Breeze,False,$$,3.5,832,FL
3225 S MacDill Ave,Cheese Shops,Wine Tasting Room,Wine Bars,,Tampa,9285.866139851627,Cheese Please,False,$$,5.0,123,FL
6719 N Nebraska Ave,Wine Bars,American (New),Pubs,,Tampa,3204.722115040238,Mermaid Tavern,False,$$,4.0,464,FL
442 W Kennedy Blvd,American (New),Venues & Event Spaces,Wine Bars,,Tampa,6254.0767977096,Mise En Place,False,$$$,4.0,344,FL
2223 N Westshore Blvd,American (Traditional),Cocktail Bars,,,Tampa,5341.779443353166,Doc B's Restaurant + Bar,False,$$,4.0,355,FL
2223 N. West Shore Blvd.,Pubs,British,Burgers,,Tampa,5430.888211036755,The Pub Tampa Bay,False,$$,4.0,427,FL
5016 N Florida Ave,Coffee & Tea,Beer Bar,American (Traditional),,Tampa,2263.543801024802,The Independent,False,$,4.0,305,FL
2223 N Westshore Blvd,Steakhouses,Seafood,Wine Bars,,Tampa,5383.38651933383,The Capital Grille,False,$$$,4.0,314,FL
7052 Benjamin Rd,Breweries,Beer Bar,,,Tampa,6229.731082147394,Six Ten Brewing,False,$,4.5,118,FL
202 N Morgan St,Cocktail Bars,British,Burgers,,Tampa,6315.494488258192,Yeoman's Cask & Lion,False,$$,4.0,306,FL
10006 Armenia Ave N,Italian,Wine Bars,,,Tampa,4621.157410974313,GINO's Restaurant & Bar,False,$$,4.5,185,FL
6905 N Orleans Ave,Beer Bar,Venues & Event Spaces,,,Tampa,1549.4166282455515,c.1949,False,$$,4.5,98,FL
2223 N Westshore Blvd,American (New),Cocktail Bars,,,Tampa,5636.810533836603,Bazille at Nordstrom,False,$$,4.5,176,FL
203 Westshore Plz,Italian,Bars,,,Tampa,7341.532274748934,Maggiano's Little Italy,False,$$,4.0,447,FL
107 S Franklin St,American (Traditional),Sports Bars,Chicken Wings,,Tampa,6483.771588105833,Hattricks,False,$$,4.0,459,FL
205 W Platt St,Pubs,Irish,,,Tampa,6642.608476800681,Four Green Fields,False,$$,4.0,207,FL
2208 W Morrison Ave,Wine Bars,American (New),,,Tampa,7291.562858382815,Haven,False,$$$,4.0,244,FL
4142 W Boy Scout Blvd,Thai,Bars,Sushi Bars,,Tampa,4895.740102056835,Thai Prime Kitchen & Bar,False,$$,4.0,281,FL
2210 N Central Ave,Pizza,Beer Bar,,,Tampa,4588.086424488378,Lee's Grocery,False,$$,4.5,135,FL
2223 NW Shore Blvd,Italian,Pizza,Bars,,Tampa,5354.653842647457,Brio Tuscan Grille,False,$$,4.0,311,FL
1724 E 8th Ave,Irish,Irish Pub,,,Tampa,5891.365071062983,James Joyce Irish Pub & Eatery,False,$$,4.0,279,FL
1580 N Dale Mabry Hwy,Sports Bars,American (Traditional),Burgers,,Tampa,5286.674988957749,Duffy's Sports Grill,False,$$,4.0,274,FL
601 S Harbour Island Blvd,Sushi Bars,Bars,Seafood,,Tampa,7194.838554805928,Jacksons Bistro Bar & Sushi,False,$$,3.5,833,FL
2223 N Westshore Blvd,Bars,American (New),Gastropubs,,Tampa,5344.249539506888,Bar Louie - International Plaza,False,$$,4.0,346,FL
3617 W Humphrey St,Italian,Steakhouses,Bars,,Tampa,3903.919459169836,Iavarone's Steakhouse & Italian Grill,False,$$,4.0,266,FL
2832 S MacDill Ave,Mediterranean,Lebanese,Bars,,Tampa,8884.075478636285,Byblos,False,$$,4.0,299,FL
6312 N Armenia Ave,Colombian,Empanadas,Bars,,Tampa,711.7901172229664,La Pequeña Colombia Restaurant,False,$$,4.0,225,FL
1207 S Howard Ave,American (New),Breakfast & Brunch,Cocktail Bars,,Tampa,7602.056765748254,Élevage,False,$$$,4.0,262,FL
11955 Sheldon Rd,Pizza,Bars,Salad,,Tampa,11840.244477171122,Mellow Mushroom,False,$$,4.0,286,FL
204 Westshore Plz,Seafood,Bars,,,Tampa,7387.930250060353,Mitchell's Fish Market,False,$$,3.5,415,FL
1213 W Waters Ave,Wine Bars,Arcades,Beer Bar,,Tampa,3111.424659312612,Lowry Parcade & Tavern,False,$,4.5,69,FL
1600 E 8th Ave,Wine Bars,American (New),,,Tampa,5790.984249964042,Ybor City Wine Bar,False,$$,4.5,100,FL
777 North Ashley Dr,Tapas/Small Plates,Sandwiches,Cocktail Bars,,Tampa,5846.5938943166875,Taps Restaurant Bar & Lounge,False,$$,3.5,305,FL
3252 NE 1st Ave,Sushi Bars,Tapas/Small Plates,Cocktail Bars,,Miami,11242.475854278351,SUGARCANE Raw Bar Grill,False,$$$,4.0,1938,FL
3468 Main Hwy,Breakfast & Brunch,American (Traditional),Cocktail Bars,,Miami,5275.164067302796,Greenstreet Cafe,False,$$,4.0,1318,FL
130 NE 40th St,American (New),Bars,,,Miami,11678.15723609822,Michael's Genuine Food & Drink,False,$$$,4.0,1629,FL
